order_id,sku,transaction_id,posted_date,transaction_status,transaction_type,description,fee_type,signed_amount_usd
113-1117110-7828247,1064185632,y0WRUNiClPFvVrcZeaN_Nm5-R2IKUqT0PBTiwpnn3zY,2026-04-07T12:51:19Z,RELEASED,Shipment,Order Payment,Commission,-6.27
113-1117110-7828247,1064185632,y0WRUNiClPFvVrcZeaN_Nm5-R2IKUqT0PBTiwpnn3zY,2026-04-07T12:51:19Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
113-9347250-2231463,1028571825,flLOtj8_t_RD-W6M9UV05AzkiSMIppYQAbZbYkr4sAE,2026-05-15T18:53:10Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.57
113-9347250-2231463,1028571825,flLOtj8_t_RD-W6M9UV05AzkiSMIppYQAbZbYkr4sAE,2026-05-15T18:53:10Z,RELEASED,Shipment,Order Payment,Commission,-6.44
113-9347250-2231463,1028571825,flLOtj8_t_RD-W6M9UV05AzkiSMIppYQAbZbYkr4sAE,2026-05-15T18:53:10Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
113-9347250-2231463,1028571825,OvRcqTrAlk6G6MP9r3rCKHAYrKlRLBZLS_MH2jppnfY,2026-05-15T05:33:43Z,RELEASED,Refund,Refund,Commission,6.44
113-9347250-2231463,1028571825,OvRcqTrAlk6G6MP9r3rCKHAYrKlRLBZLS_MH2jppnfY,2026-05-15T05:33:43Z,RELEASED,Refund,Refund,RefundCommission,-1.29
113-9347250-2231463,1028571825,OvRcqTrAlk6G6MP9r3rCKHAYrKlRLBZLS_MH2jppnfY,2026-05-15T05:33:43Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-0758267-0675429,1029788236,fQiHnEqPRTAb64n_GHqaC_eHYwqgbRSySmsogv7tc7A,2026-05-07T14:13:58Z,RELEASED,Refund,Refund,Commission,8.22
114-0758267-0675429,1029788236,fQiHnEqPRTAb64n_GHqaC_eHYwqgbRSySmsogv7tc7A,2026-05-07T14:13:58Z,RELEASED,Refund,Refund,RefundCommission,-1.64
114-0758267-0675429,1029788236,fQiHnEqPRTAb64n_GHqaC_eHYwqgbRSySmsogv7tc7A,2026-05-07T14:13:58Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-0758267-0675429,1029788236,Xak3AfPIFg_Te207eLqd4I_H1wHYqNIr2uKAI-cSHiY,2026-05-07T12:02:46Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.81
114-0758267-0675429,1029788236,Xak3AfPIFg_Te207eLqd4I_H1wHYqNIr2uKAI-cSHiY,2026-05-07T12:02:46Z,RELEASED,Shipment,Order Payment,Commission,-8.22
114-0758267-0675429,1029788236,Xak3AfPIFg_Te207eLqd4I_H1wHYqNIr2uKAI-cSHiY,2026-05-07T12:02:46Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-0758267-0675429,1037517086,2C8vBXGkSAvvRVz8HbtRetNz5bHPCx25k3zldvuPxNk,2026-05-06T01:03:45Z,RELEASED,Refund,Refund,Commission,5.53
114-0758267-0675429,1037517086,2C8vBXGkSAvvRVz8HbtRetNz5bHPCx25k3zldvuPxNk,2026-05-06T01:03:45Z,RELEASED,Refund,Refund,RefundCommission,-1.11
114-0758267-0675429,1037517086,2C8vBXGkSAvvRVz8HbtRetNz5bHPCx25k3zldvuPxNk,2026-05-06T01:03:45Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-0758267-0675429,1037517086,xK3PO7bsK-5b9nvqyU25HY3VMQnpjMglMCY7lfAsYks,2026-05-06T11:27:30Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
114-0758267-0675429,1037517086,xK3PO7bsK-5b9nvqyU25HY3VMQnpjMglMCY7lfAsYks,2026-05-06T11:27:30Z,RELEASED,Shipment,Order Payment,Commission,-5.53
114-0758267-0675429,1037517086,xK3PO7bsK-5b9nvqyU25HY3VMQnpjMglMCY7lfAsYks,2026-05-06T11:27:30Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-4350586-4838659,1045507690,B3VCqb-mRcxcE4_pHR0wM-6bMPQmYUAvhPRlazn5vEE,2026-04-08T16:16:48Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.42
111-4350586-4838659,1045507690,B3VCqb-mRcxcE4_pHR0wM-6bMPQmYUAvhPRlazn5vEE,2026-04-08T16:16:48Z,RELEASED,Shipment,Order Payment,Commission,-5.81
111-4350586-4838659,1045507690,B3VCqb-mRcxcE4_pHR0wM-6bMPQmYUAvhPRlazn5vEE,2026-04-08T16:16:48Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
111-4350586-4838659,1045507690,CNRy2aLPnN6M1sxac1U_s_0OhWt_U9M835-9ad9GeNE,2026-04-14T01:13:37Z,RELEASED,Refund,Refund,Commission,5.81
111-4350586-4838659,1045507690,CNRy2aLPnN6M1sxac1U_s_0OhWt_U9M835-9ad9GeNE,2026-04-14T01:13:37Z,RELEASED,Refund,Refund,RefundCommission,-1.16
111-4350586-4838659,1045507690,CNRy2aLPnN6M1sxac1U_s_0OhWt_U9M835-9ad9GeNE,2026-04-14T01:13:37Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-5772898-9275458,1070280039,gq8t7fKJkMjlcSRAkzfdYnkSZl8hhv4iStrvyYMVKMg,2026-05-13T12:04:26Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.44
114-5772898-9275458,1070280039,gq8t7fKJkMjlcSRAkzfdYnkSZl8hhv4iStrvyYMVKMg,2026-05-13T12:04:26Z,RELEASED,Shipment,Order Payment,Commission,-6.44
114-5772898-9275458,1070280039,gq8t7fKJkMjlcSRAkzfdYnkSZl8hhv4iStrvyYMVKMg,2026-05-13T12:04:26Z,RELEASED,Shipment,Order Payment,ShippingChargeback,-6.99
114-5772898-9275458,1070280039,gq8t7fKJkMjlcSRAkzfdYnkSZl8hhv4iStrvyYMVKMg,2026-05-13T12:04:26Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-5772898-9275458,1070280039,o8HaXRS-0iQVYLmi2dvnh0Of0ahSoujV9FOHWIiFEuI,2026-05-13T13:22:53Z,RELEASED,Refund,Refund,Commission,6.44
114-5772898-9275458,1070280039,o8HaXRS-0iQVYLmi2dvnh0Of0ahSoujV9FOHWIiFEuI,2026-05-13T13:22:53Z,RELEASED,Refund,Refund,RefundCommission,-1.29
114-5772898-9275458,1070280039,o8HaXRS-0iQVYLmi2dvnh0Of0ahSoujV9FOHWIiFEuI,2026-05-13T13:22:53Z,RELEASED,Refund,Refund,ShippingChargeback,6.99
114-5772898-9275458,1070280039,o8HaXRS-0iQVYLmi2dvnh0Of0ahSoujV9FOHWIiFEuI,2026-05-13T13:22:53Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-5746212-1025813,1069890475,CiFbQOX8Ws4QWIkv2wp4yW0xwJipQVpEcXp36UrKMFU,2026-05-03T06:56:36Z,RELEASED,Refund,Refund,Commission,8.55
114-5746212-1025813,1069890475,CiFbQOX8Ws4QWIkv2wp4yW0xwJipQVpEcXp36UrKMFU,2026-05-03T06:56:36Z,RELEASED,Refund,Refund,RefundCommission,-1.71
114-5746212-1025813,1069890475,CiFbQOX8Ws4QWIkv2wp4yW0xwJipQVpEcXp36UrKMFU,2026-05-03T06:56:36Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-5746212-1025813,1069890475,dMmYAVqnH8Gw8FWjac5JNtWzFG80BTJ7NmHZE4TpNys,2026-05-03T09:28:34Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.81
114-5746212-1025813,1069890475,dMmYAVqnH8Gw8FWjac5JNtWzFG80BTJ7NmHZE4TpNys,2026-05-03T09:28:34Z,RELEASED,Shipment,Order Payment,Commission,-8.55
114-5746212-1025813,1069890475,dMmYAVqnH8Gw8FWjac5JNtWzFG80BTJ7NmHZE4TpNys,2026-05-03T09:28:34Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
112-0059692-9345811,1056263472,D7nQEoBTwt3YN3jD3GdtSJjkBXDn5oui-SoN0OyzOzU,2026-05-14T13:58:43Z,RELEASED,Refund,Refund,Commission,4.77
112-0059692-9345811,1056263472,D7nQEoBTwt3YN3jD3GdtSJjkBXDn5oui-SoN0OyzOzU,2026-05-14T13:58:43Z,RELEASED,Refund,Refund,RefundCommission,-0.95
112-0059692-9345811,1056263472,D7nQEoBTwt3YN3jD3GdtSJjkBXDn5oui-SoN0OyzOzU,2026-05-14T13:58:43Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
112-0059692-9345811,1056263472,neY3XQxDLHGTR56OjzkyNOyTXJElOceniuWIB8HJ03Y,2026-05-15T00:18:02Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
112-0059692-9345811,1056263472,neY3XQxDLHGTR56OjzkyNOyTXJElOceniuWIB8HJ03Y,2026-05-15T00:18:02Z,RELEASED,Shipment,Order Payment,Commission,-4.77
112-0059692-9345811,1056263472,neY3XQxDLHGTR56OjzkyNOyTXJElOceniuWIB8HJ03Y,2026-05-15T00:18:02Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-1224923-6510669,1066393107,JCg-D6gcpEzANV-rlsfk9JTxvUNVYWbMXFKVpOlwQr4,2026-05-03T09:39:23Z,RELEASED,Refund,Refund,Commission,6.77
114-1224923-6510669,1066393107,JCg-D6gcpEzANV-rlsfk9JTxvUNVYWbMXFKVpOlwQr4,2026-05-03T09:39:23Z,RELEASED,Refund,Refund,RefundCommission,-1.35
114-1224923-6510669,1066393107,oILLDDhpkXNzhz5pff5XFpMChYZ1O3lcFsC1KWkIYT0,2026-05-03T02:44:36Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-7.01
114-1224923-6510669,1066393107,oILLDDhpkXNzhz5pff5XFpMChYZ1O3lcFsC1KWkIYT0,2026-05-03T02:44:36Z,RELEASED,Shipment,Order Payment,Commission,-6.77
112-2345381-4979407,1052907525,1ol1bWHc7wBTyvKmDDiJ4Nxh-tmZQiXhiQdtJSXpX0E,2026-05-04T14:51:53Z,RELEASED,Refund,Refund,Commission,5.25
112-2345381-4979407,1052907525,1ol1bWHc7wBTyvKmDDiJ4Nxh-tmZQiXhiQdtJSXpX0E,2026-05-04T14:51:53Z,RELEASED,Refund,Refund,RefundCommission,-1.05
112-2345381-4979407,1052907525,9tsW0UbwX-vB4uKZvtb8zI3s5vsgCJ053MipxkAqu_I,2026-05-04T15:34:32Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.02
112-2345381-4979407,1052907525,9tsW0UbwX-vB4uKZvtb8zI3s5vsgCJ053MipxkAqu_I,2026-05-04T15:34:32Z,RELEASED,Shipment,Order Payment,Commission,-5.25
114-4385622-3526649,1048220574,EcsIpzAoUnCIOwR6hiJA3AMDATo_5tOKTBjWJvAdMAQ,2026-04-13T08:59:29Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.42
114-4385622-3526649,1048220574,EcsIpzAoUnCIOwR6hiJA3AMDATo_5tOKTBjWJvAdMAQ,2026-04-13T08:59:29Z,RELEASED,Shipment,Order Payment,Commission,-4.28
114-4385622-3526649,1048220574,EcsIpzAoUnCIOwR6hiJA3AMDATo_5tOKTBjWJvAdMAQ,2026-04-13T08:59:29Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-4385622-3526649,1048220574,Eu-z2Dl22-YvZV7kmeZoCN5hj9CkgEUkoG0wGXLbAw0,2026-04-30T00:13:08Z,RELEASED,Refund,Refund,Commission,4.28
114-4385622-3526649,1048220574,Eu-z2Dl22-YvZV7kmeZoCN5hj9CkgEUkoG0wGXLbAw0,2026-04-30T00:13:08Z,RELEASED,Refund,Refund,RefundCommission,-0.86
114-4385622-3526649,1048220574,Eu-z2Dl22-YvZV7kmeZoCN5hj9CkgEUkoG0wGXLbAw0,2026-04-30T00:13:08Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-1925219-9628203,1070280033,zO-cQRixFl8Wbks7HYWbZzCsGPzRnsjwL_WG3thlVQw,2026-05-04T15:01:55Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.54
114-1925219-9628203,1070280033,zO-cQRixFl8Wbks7HYWbZzCsGPzRnsjwL_WG3thlVQw,2026-05-04T15:01:55Z,RELEASED,Shipment,Order Payment,Commission,-6.16
114-1925219-9628203,1070280033,zO-cQRixFl8Wbks7HYWbZzCsGPzRnsjwL_WG3thlVQw,2026-05-04T15:01:55Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
112-8315973-3133853,1063375686,6nhe_m8CVxfhEMArCb94h12v5zMhFPBvUqT3I1lnx1k,2026-04-28T19:29:44Z,RELEASED,Refund,Refund,Commission,3.56
112-8315973-3133853,1063375686,6nhe_m8CVxfhEMArCb94h12v5zMhFPBvUqT3I1lnx1k,2026-04-28T19:29:44Z,RELEASED,Refund,Refund,RefundCommission,-0.71
112-8315973-3133853,1063375686,6nhe_m8CVxfhEMArCb94h12v5zMhFPBvUqT3I1lnx1k,2026-04-28T19:29:44Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
112-8315973-3133853,1063375686,O8S1ABk6Fe5ruJn2X03XgAgR_C-yfwT-AilYUjvTecU,2026-04-15T13:48:09Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.45
112-8315973-3133853,1063375686,O8S1ABk6Fe5ruJn2X03XgAgR_C-yfwT-AilYUjvTecU,2026-04-15T13:48:09Z,RELEASED,Shipment,Order Payment,Commission,-3.56
112-8315973-3133853,1063375686,O8S1ABk6Fe5ruJn2X03XgAgR_C-yfwT-AilYUjvTecU,2026-04-15T13:48:09Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-0588929-4497863,1051249032,c4IymvBtA8NZkQnovTrHQTjhdh4A1gSGVUSHIJtwmpk,2026-04-26T01:17:33Z,RELEASED,Refund,Refund,Commission,5.25
114-0588929-4497863,1051249032,c4IymvBtA8NZkQnovTrHQTjhdh4A1gSGVUSHIJtwmpk,2026-04-26T01:17:33Z,RELEASED,Refund,Refund,RefundCommission,-1.05
114-0588929-4497863,1051249032,sExeQTBk4bDiVttOFkSBOR-vYovVY7MMc7zXTvXatjE,2026-03-19T20:05:53Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.67
114-0588929-4497863,1051249032,sExeQTBk4bDiVttOFkSBOR-vYovVY7MMc7zXTvXatjE,2026-03-19T20:05:53Z,RELEASED,Shipment,Order Payment,Commission,-5.25
111-4385622-4634625,1031051552,4KksQmCOB5HGteftiqouxEMh718Wv1UfZqnNPQit2Cc,2026-04-16T10:16:12Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-5.92
111-4385622-4634625,1031051552,4KksQmCOB5HGteftiqouxEMh718Wv1UfZqnNPQit2Cc,2026-04-16T10:16:12Z,RELEASED,Shipment,Order Payment,Commission,-3.9
111-4385622-4634625,1031051552,WZTQj6FN1QYSqPYMgVu5-dqF4pOsmgVzINlTYX2uwdg,2026-04-28T23:13:17Z,RELEASED,Refund,Refund,Commission,3.9
111-4385622-4634625,1031051552,WZTQj6FN1QYSqPYMgVu5-dqF4pOsmgVzINlTYX2uwdg,2026-04-28T23:13:17Z,RELEASED,Refund,Refund,RefundCommission,-0.78
112-2952927-5745023,1048894668,5rEQY3if53NgoVi5Ii4-xZ297_Z5siBCU1T-a0cMmgk,2026-04-21T18:30:06Z,RELEASED,Refund,Refund,Commission,6.46
112-2952927-5745023,1048894668,5rEQY3if53NgoVi5Ii4-xZ297_Z5siBCU1T-a0cMmgk,2026-04-21T18:30:06Z,RELEASED,Refund,Refund,RefundCommission,-1.29
112-2952927-5745023,1048894668,5rEQY3if53NgoVi5Ii4-xZ297_Z5siBCU1T-a0cMmgk,2026-04-21T18:30:06Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
112-2952927-5745023,1048894668,z4wbgzOQqtrso735xemHP7mKjq7ilKaDbLwVeeFYD_Y,2026-04-12T22:17:52Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.42
112-2952927-5745023,1048894668,z4wbgzOQqtrso735xemHP7mKjq7ilKaDbLwVeeFYD_Y,2026-04-12T22:17:52Z,RELEASED,Shipment,Order Payment,Commission,-6.46
112-2952927-5745023,1048894668,z4wbgzOQqtrso735xemHP7mKjq7ilKaDbLwVeeFYD_Y,2026-04-12T22:17:52Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
112-1041726-2904265,1052907525,OnWZhuQwv3yIGpPIKo_BhMUuaAEKo5v9JOdpn1Uz-1k,2026-04-18T16:20:21Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.02
112-1041726-2904265,1052907525,OnWZhuQwv3yIGpPIKo_BhMUuaAEKo5v9JOdpn1Uz-1k,2026-04-18T16:20:21Z,RELEASED,Shipment,Order Payment,Commission,-5.25
112-1041726-2904265,1052907525,yLSTzmiwWLZz0nE1iLRq3tOT9zUPt1j67i2Np1bLsm8,2026-04-20T16:07:50Z,RELEASED,Refund,Refund,Commission,5.25
112-1041726-2904265,1052907525,yLSTzmiwWLZz0nE1iLRq3tOT9zUPt1j67i2Np1bLsm8,2026-04-20T16:07:50Z,RELEASED,Refund,Refund,RefundCommission,-1.05
113-1627378-9262634,1071283716,A_dQdR2oyQkqk9-nFNX077yGtgrb_GNBXti_dcNvgtc,2026-04-18T07:24:55Z,RELEASED,Refund,Refund,Commission,5.96
113-1627378-9262634,1071283716,A_dQdR2oyQkqk9-nFNX077yGtgrb_GNBXti_dcNvgtc,2026-04-18T07:24:55Z,RELEASED,Refund,Refund,RefundCommission,-1.19
113-1627378-9262634,1071283716,A_dQdR2oyQkqk9-nFNX077yGtgrb_GNBXti_dcNvgtc,2026-04-18T07:24:55Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
113-1627378-9262634,1071283716,jdMrXvzXWueKoUTTyLKCXFOxch1ePoQiyX0cPYHAgS0,2026-04-05T11:25:59Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.42
113-1627378-9262634,1071283716,jdMrXvzXWueKoUTTyLKCXFOxch1ePoQiyX0cPYHAgS0,2026-04-05T11:25:59Z,RELEASED,Shipment,Order Payment,Commission,-5.96
113-1627378-9262634,1071283716,jdMrXvzXWueKoUTTyLKCXFOxch1ePoQiyX0cPYHAgS0,2026-04-05T11:25:59Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-6088507-2187406,1071283749,svjIenTNCVhi8zR9TPAxprwijKkm9le1O4kBaRlqSDo,2026-04-06T22:31:21Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.68
114-6088507-2187406,1071283749,svjIenTNCVhi8zR9TPAxprwijKkm9le1O4kBaRlqSDo,2026-04-06T22:31:21Z,RELEASED,Shipment,Order Payment,Commission,-8.4
114-6088507-2187406,1071283749,svjIenTNCVhi8zR9TPAxprwijKkm9le1O4kBaRlqSDo,2026-04-06T22:31:21Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-6088507-2187406,1071283749,X3jHDUI62PIhXRI8adeCmGjE3xLDj7YxIsbF7wcL2u0,2026-04-13T04:33:46Z,RELEASED,Refund,Refund,Commission,8.4
114-6088507-2187406,1071283749,X3jHDUI62PIhXRI8adeCmGjE3xLDj7YxIsbF7wcL2u0,2026-04-13T04:33:46Z,RELEASED,Refund,Refund,RefundCommission,-1.68
114-6088507-2187406,1071283749,X3jHDUI62PIhXRI8adeCmGjE3xLDj7YxIsbF7wcL2u0,2026-04-13T04:33:46Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-4759765-6969815,1058392679,KtPSgD3lG4wGjmkHwzwhq4TD96Iv35B6W9gHpo89iwk,2026-04-01T19:53:13Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.6
114-4759765-6969815,1058392679,KtPSgD3lG4wGjmkHwzwhq4TD96Iv35B6W9gHpo89iwk,2026-04-01T19:53:13Z,RELEASED,Shipment,Order Payment,Commission,-3.75
112-9727055-0467456,1045507690,5eaHm9sC-mH0I17qU64XXVN8Y2W0C9R5Po28Xei_nkE,2026-04-13T18:52:04Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.42
112-9727055-0467456,1045507690,5eaHm9sC-mH0I17qU64XXVN8Y2W0C9R5Po28Xei_nkE,2026-04-13T18:52:04Z,RELEASED,Shipment,Order Payment,Commission,-6.43
112-9727055-0467456,1045507690,5eaHm9sC-mH0I17qU64XXVN8Y2W0C9R5Po28Xei_nkE,2026-04-13T18:52:04Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
112-9727055-0467456,1045507690,O6EsgJjY0mNte_QcjRBD_DOzkj552vh7E90Qy-9vTpo,2026-04-17T02:31:45Z,RELEASED,Refund,Refund,Commission,6.43
112-9727055-0467456,1045507690,O6EsgJjY0mNte_QcjRBD_DOzkj552vh7E90Qy-9vTpo,2026-04-17T02:31:45Z,RELEASED,Refund,Refund,RefundCommission,-1.29
112-9727055-0467456,1045507690,O6EsgJjY0mNte_QcjRBD_DOzkj552vh7E90Qy-9vTpo,2026-04-17T02:31:45Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
112-1981942-0638611,1045509207,lIepawdT_pAeqb_DrmsKZqajhv9PIxhfK9BFArGod7c,2026-04-04T05:24:24Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.42
112-1981942-0638611,1045509207,lIepawdT_pAeqb_DrmsKZqajhv9PIxhfK9BFArGod7c,2026-04-04T05:24:24Z,RELEASED,Shipment,Order Payment,Commission,-4.72
112-1981942-0638611,1045509207,lIepawdT_pAeqb_DrmsKZqajhv9PIxhfK9BFArGod7c,2026-04-04T05:24:24Z,RELEASED,Shipment,Order Payment,ShippingChargeback,-10.09
112-1981942-0638611,1045509207,lIepawdT_pAeqb_DrmsKZqajhv9PIxhfK9BFArGod7c,2026-04-04T05:24:24Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
112-1981942-0638611,1045509207,sYCUbKiS4LMH_0lv8EB8VbrmYnSTT7Bgqp8PLoKe-5c,2026-04-12T05:48:16Z,RELEASED,Refund,Refund,Commission,4.72
112-1981942-0638611,1045509207,sYCUbKiS4LMH_0lv8EB8VbrmYnSTT7Bgqp8PLoKe-5c,2026-04-12T05:48:16Z,RELEASED,Refund,Refund,RefundCommission,-0.94
112-1981942-0638611,1045509207,sYCUbKiS4LMH_0lv8EB8VbrmYnSTT7Bgqp8PLoKe-5c,2026-04-12T05:48:16Z,RELEASED,Refund,Refund,ShippingChargeback,10.09
112-1981942-0638611,1045509207,sYCUbKiS4LMH_0lv8EB8VbrmYnSTT7Bgqp8PLoKe-5c,2026-04-12T05:48:16Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
114-2124490-4876255,1051249032,_84uUrH4PqKyFuBUO2YgsKLP4e9uY5kcTE-y2Ug3cOg,2026-04-06T15:16:41Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-6.67
114-2124490-4876255,1051249032,_84uUrH4PqKyFuBUO2YgsKLP4e9uY5kcTE-y2Ug3cOg,2026-04-06T15:16:41Z,RELEASED,Shipment,Order Payment,Commission,-5.24
111-3787566-9617028,1028908801,Kn5-KbxxGoddusdpoK8DMjNK4zPzGPKwZZpKh8op8vc,2026-03-25T17:16:11Z,RELEASED,Refund,Refund,Commission,6.0
111-3787566-9617028,1028908801,Kn5-KbxxGoddusdpoK8DMjNK4zPzGPKwZZpKh8op8vc,2026-03-25T17:16:11Z,RELEASED,Refund,Refund,RefundCommission,-1.2
111-3787566-9617028,1028908801,Kn5-KbxxGoddusdpoK8DMjNK4zPzGPKwZZpKh8op8vc,2026-03-25T17:16:11Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
111-3787566-9617028,1028908801,3WPp7Xp4jYfO0G2-Gldlqx-ybdXhcMZNveJchcuY2BY,2026-03-22T15:16:06Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.42
111-3787566-9617028,1028908801,3WPp7Xp4jYfO0G2-Gldlqx-ybdXhcMZNveJchcuY2BY,2026-03-22T15:16:06Z,RELEASED,Shipment,Order Payment,Commission,-6.0
111-3787566-9617028,1028908801,3WPp7Xp4jYfO0G2-Gldlqx-ybdXhcMZNveJchcuY2BY,2026-03-22T15:16:06Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-5852173-2681018,1059898575,kL6uu8ArZ80W5X-AfS0wbZNU-eq27Oe455MGHKTbQWw,2026-04-08T10:10:28Z,RELEASED,Refund,Refund,Commission,2.82
114-5852173-2681018,1059898575,kL6uu8ArZ80W5X-AfS0wbZNU-eq27Oe455MGHKTbQWw,2026-04-08T10:10:28Z,RELEASED,Refund,Refund,RefundCommission,-0.56
114-5852173-2681018,1059898575,O-Dh1b1ESwCCEKMPnTdnbQ0mJ6NWRqasmg2k14OsiZQ,2026-04-01T18:15:54Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-7.13
114-5852173-2681018,1059898575,O-Dh1b1ESwCCEKMPnTdnbQ0mJ6NWRqasmg2k14OsiZQ,2026-04-01T18:15:54Z,RELEASED,Shipment,Order Payment,Commission,-2.82
113-7664742-7108227,1069286305,_l3FJCFySqbV6cpAgu_SjerugEqRHazkooifJme9tAs,2026-04-01T02:27:32Z,RELEASED,Refund,Refund,Commission,13.22
113-7664742-7108227,1069286305,_l3FJCFySqbV6cpAgu_SjerugEqRHazkooifJme9tAs,2026-04-01T02:27:32Z,RELEASED,Refund,Refund,RefundCommission,-2.64
113-7664742-7108227,1069286305,_l3FJCFySqbV6cpAgu_SjerugEqRHazkooifJme9tAs,2026-04-01T02:27:32Z,RELEASED,Refund,Refund,VariableClosingFee,1.8
113-7664742-7108227,1069286305,PTBFHh030MS2CbKuESwqwdDH4T6qMRMjsn6XAKjt8CI,2026-03-25T14:22:14Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-3.58
113-7664742-7108227,1069286305,PTBFHh030MS2CbKuESwqwdDH4T6qMRMjsn6XAKjt8CI,2026-03-25T14:22:14Z,RELEASED,Shipment,Order Payment,Commission,-13.22
113-7664742-7108227,1069286305,PTBFHh030MS2CbKuESwqwdDH4T6qMRMjsn6XAKjt8CI,2026-03-25T14:22:14Z,RELEASED,Shipment,Order Payment,VariableClosingFee,-1.8
114-7402167-2991406,1058392679,YXTGQPXiqqpKdnSWTgMYQmstBFE8SNXZvcIzNue_KoI,2026-04-07T19:37:10Z,RELEASED,Refund,Refund,Commission,3.75
114-7402167-2991406,1058392679,YXTGQPXiqqpKdnSWTgMYQmstBFE8SNXZvcIzNue_KoI,2026-04-07T19:37:10Z,RELEASED,Refund,Refund,RefundCommission,-0.75
114-7402167-2991406,1058392679,h7zd3glPU5-ekcbLWuuAON8d1F_BElvXkbb1P1OT53k,2026-03-27T11:04:43Z,RELEASED,Shipment,Order Payment,FBAPerUnitFulfillmentFee,-4.6
114-7402167-2991406,1058392679,h7zd3glPU5-ekcbLWuuAON8d1F_BElvXkbb1P1OT53k,2026-03-27T11:04:43Z,RELEASED,Shipment,Order Payment,Commission,-3.75
112-1617152-1793033,1058392679,OSyMO2uHPZoohDOsf488EbQbl3hjMnwRxxg1vAoEAhM,2026-03-30T17:27:46Z,RELEASED,Refund,Refund,Commission,3.06
